Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Mozambique,MOZ,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.78162750435589
Mozambique,MOZ,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,6.49262549962765
Mozambique,MOZ,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,6.7092588215886
Mozambique,MOZ,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.29736033507388
Mozambique,MOZ,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,9.39613798704473
Mozambique,MOZ,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,11.1337980067708
Mozambique,MOZ,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.508751843989144
Mozambique,MOZ,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.479529047824688
Mozambique,MOZ,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.409638748935344
Mozambique,MOZ,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.341265848473273
Mozambique,MOZ,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.425307708676556
Mozambique,MOZ,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.461690958114191
Mozambique,MOZ,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.307975178190006
Mozambique,MOZ,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.355888879281979
Mozambique,MOZ,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.267951255989261
Mozambique,MOZ,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.239798235495391
Mozambique,MOZ,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.82923381103157
Mozambique,MOZ,1997,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.795544819440466
Mozambique,MOZ,1996,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.35875640889688
Mozambique,MOZ,1995,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.612524776785407
Mozambique,MOZ,1994,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.893357719915811
Mozambique,MOZ,2024,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,58.9003236000415
Mozambique,MOZ,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,57.6135156555006
Mozambique,MOZ,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,50.7186898345651
Mozambique,MOZ,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,41.1381955498654
Mozambique,MOZ,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,36.8617331036982
Mozambique,MOZ,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,41.7750444782821
Mozambique,MOZ,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,39.4919610313499
Mozambique,MOZ,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,51.1579324800007
Mozambique,MOZ,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,27.8780163383368
Mozambique,MOZ,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,31.0071856421793
Mozambique,MOZ,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,30.0376104079026
Mozambique,MOZ,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,33.4629142605243
Mozambique,MOZ,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,27.8069556417501
Mozambique,MOZ,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.2781018823468
Mozambique,MOZ,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,19.6535941900502
Mozambique,MOZ,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,17.4275034733367
Mozambique,MOZ,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,10.8435592127921
Mozambique,MOZ,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,15.4818802550736
Mozambique,MOZ,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,14.6620455439789
Mozambique,MOZ,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,14.9128661991674
Mozambique,MOZ,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.4214437884527
Mozambique,MOZ,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.0197593239368
Mozambique,MOZ,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.3385853092917
Mozambique,MOZ,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.24417224300499
Mozambique,MOZ,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,20.9936116957265
Mozambique,MOZ,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,25.1558681048893
Mozambique,MOZ,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.574072201050605
Mozambique,MOZ,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.19335648096955
Mozambique,MOZ,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.0367767291087
Mozambique,MOZ,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.00553126353086
Mozambique,MOZ,2024,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,23.2777710502032
Mozambique,MOZ,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,23.2868932752681
Mozambique,MOZ,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.4675661590987
Mozambique,MOZ,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,34.7879108669746
Mozambique,MOZ,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,34.9241235099286
Mozambique,MOZ,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.5783345210747
Mozambique,MOZ,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,27.2619529507557
Mozambique,MOZ,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.2596151140669
Mozambique,MOZ,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,32.537015600755
Mozambique,MOZ,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,38.1666974909423
Mozambique,MOZ,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,34.424834860925
Mozambique,MOZ,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,31.0274419767266
Mozambique,MOZ,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,38.9540091086089
Mozambique,MOZ,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,50.6164892492421
Mozambique,MOZ,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,54.4350322992141
Mozambique,MOZ,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.89577007455685
Mozambique,MOZ,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,57.1767016900715
Mozambique,MOZ,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,63.9600174907897
Mozambique,MOZ,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,59.89562468604
Mozambique,MOZ,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,59.4119247777805
Mozambique,MOZ,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,61.5258863677345
Mozambique,MOZ,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,54.8763997123292
Mozambique,MOZ,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,45.0710523770754
Mozambique,MOZ,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,54.8850522217756
Mozambique,MOZ,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,17.3045831707706
Mozambique,MOZ,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.65775920871146
Mozambique,MOZ,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.26262997971364
Mozambique,MOZ,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.95868810403167
Mozambique,MOZ,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.30012335408359
Mozambique,MOZ,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.76183245211219
